#options: 1280x720 fps=25/1 timebase=1/25 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=22 lookahead_threads=5 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=50 rc=abr mbtree=1 bitrate=1000 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:134 out:134 type:B dur:2 cpbdur:2 q:42.20 aq:42.17 tex:22153 mv:16961 misc:3286 imb:299 pmb:1325 smb:1976 d:s ref:0 ;
in:133 out:135 type:b dur:2 cpbdur:2 q:42.18 aq:43.70 tex:8615 mv:10441 misc:2720 imb:149 pmb:880 smb:2571 d:s ref:0 ;
in:135 out:136 type:b dur:2 cpbdur:2 q:42.22 aq:43.76 tex:9793 mv:10078 misc:2689 imb:142 pmb:870 smb:2588 d:- ref:0 ;
in:140 out:137 type:P dur:2 cpbdur:2 q:42.36 aq:41.08 tex:64987 mv:21452 misc:2561 imb:1620 pmb:958 smb:1022 d:s ref:0 ;
in:138 out:138 type:B dur:2 cpbdur:2 q:42.30 aq:42.43 tex:20379 mv:17377 misc:3356 imb:341 pmb:1304 smb:1955 d:s ref:0 ;
in:137 out:139 type:b dur:2 cpbdur:2 q:42.27 aq:43.77 tex:8956 mv:9538 misc:2738 imb:164 pmb:816 smb:2620 d:s ref:0 ;
in:139 out:140 type:b dur:2 cpbdur:2 q:42.33 aq:43.75 tex:8162 mv:10352 misc:2798 imb:191 pmb:867 smb:2542 d:- ref:0 ;
in:144 out:141 type:P dur:2 cpbdur:2 q:42.47 aq:40.79 tex:60886 mv:19958 misc:2556 imb:1581 pmb:911 smb:1108 d:s ref:0 ;
in:142 out:142 type:B dur:2 cpbdur:2 q:42.41 aq:42.86 tex:20498 mv:17857 misc:3197 imb:367 pmb:1307 smb:1926 d:s ref:0 ;
in:141 out:143 type:b dur:2 cpbdur:2 q:42.39 aq:43.65 tex:7837 mv:10869 misc:2830 imb:173 pmb:931 smb:2496 d:s ref:0 ;
in:143 out:144 type:b dur:2 cpbdur:2 q:42.44 aq:43.90 tex:8391 mv:10446 misc:2739 imb:208 pmb:832 smb:2560 d:- ref:0 ;
in:148 out:145 type:P dur:2 cpbdur:2 q:42.55 aq:41.48 tex:53264 mv:19149 misc:2667 imb:1415 pmb:880 smb:1305 d:s ref:0 ;
in:146 out:146 type:B dur:2 cpbdur:2 q:42.51 aq:42.99 tex:19599 mv:15698 misc:3071 imb:351 pmb:1142 smb:2107 d:t ref:0 ;
in:145 out:147 type:b dur:2 cpbdur:2 q:42.49 aq:45.12 tex:10005 mv:8930 misc:2513 imb:163 pmb:760 smb:2677 d:s ref:0 ;
in:147 out:148 type:b dur:2 cpbdur:2 q:42.53 aq:44.58 tex:8679 mv:9019 misc:2462 imb:192 pmb:733 smb:2675 d:- ref:0 ;
in:152 out:149 type:P dur:2 cpbdur:2 q:42.62 aq:41.77 tex:52953 mv:19097 misc:2638 imb:1607 pmb:790 smb:1203 d:s ref:0 ;
in:150 out:150 type:B dur:2 cpbdur:2 q:42.58 aq:42.42 tex:18909 mv:15635 misc:3184 imb:348 pmb:1193 smb:2059 d:s ref:0 ;
in:149 out:151 type:b dur:2 cpbdur:2 q:42.57 aq:44.27 tex:8622 mv:8989 misc:2701 imb:191 pmb:788 smb:2621 d:s ref:0 ;
in:151 out:152 type:b dur:2 cpbdur:2 q:42.60 aq:43.83 tex:8675 mv:9026 misc:2755 imb:186 pmb:864 smb:2550 d:- ref:0 ;
in:156 out:153 type:P dur:2 cpbdur:2 q:42.66 aq:40.89 tex:54192 mv:18265 misc:2039 imb:2102 pmb:605 smb:893 d:s ref:0 ;
in:154 out:154 type:B dur:2 cpbdur:2 q:42.64 aq:42.77 tex:28298 mv:18399 misc:3039 imb:632 pmb:1158 smb:1810 d:s ref:0 ;
in:153 out:155 type:b dur:2 cpbdur:2 q:42.63 aq:43.76 tex:12573 mv:11742 misc:2781 imb:409 pmb:854 smb:2337 d:s ref:0 ;
in:155 out:156 type:b dur:2 cpbdur:2 q:42.65 aq:44.20 tex:16110 mv:12515 misc:2855 imb:363 pmb:1006 smb:2231 d:- ref:0 ;
in:157 out:157 type:I dur:2 cpbdur:2 q:39.41 aq:38.02 tex:169614 mv:47020 misc:174 imb:3600 pmb:0 smb:0 d:s ref:;
in:161 out:158 type:P dur:2 cpbdur:2 q:42.81 aq:41.29 tex:56461 mv:20360 misc:1915 imb:2034 pmb:753 smb:813 d:s ref:0 ;
in:159 out:159 type:B dur:2 cpbdur:2 q:42.81 aq:42.55 tex:22475 mv:19564 misc:3065 imb:478 pmb:1269 smb:1853 d:s ref:0 ;
in:158 out:160 type:b dur:2 cpbdur:2 q:42.81 aq:43.04 tex:9581 mv:12688 misc:2755 imb:356 pmb:847 smb:2397 d:s ref:0 ;
in:160 out:161 type:b dur:2 cpbdur:2 q:42.81 aq:44.45 tex:10168 mv:12421 misc:2739 imb:296 pmb:934 smb:2370 d:- ref:0 ;
in:165 out:162 type:P dur:2 cpbdur:2 q:42.88 aq:41.89 tex:67267 mv:21468 misc:2137 imb:1981 pmb:792 smb:827 d:s ref:0 ;
in:163 out:163 type:B dur:2 cpbdur:2 q:42.84 aq:42.65 tex:24581 mv:20569 misc:2890 imb:811 pmb:1188 smb:1601 d:s ref:0 ;
in:162 out:164 type:b dur:2 cpbdur:2 q:42.82 aq:44.29 tex:14305 mv:13107 misc:2740 imb:364 pmb:953 smb:2283 d:s ref:0 ;
in:164 out:165 type:b dur:2 cpbdur:2 q:42.86 aq:43.96 tex:16839 mv:14761 misc:2832 imb:487 pmb:1022 smb:2091 d:- ref:0 ;
in:169 out:166 type:P dur:2 cpbdur:2 q:42.95 aq:41.55 tex:61818 mv:20859 misc:2355 imb:1892 pmb:798 smb:910 d:s ref:0 ;
in:167 out:167 type:B dur:2 cpbdur:2 q:42.91 aq:42.93 tex:21691 mv:18986 misc:3235 imb:481 pmb:1360 smb:1759 d:s ref:0 ;
in:166 out:168 type:b dur:2 cpbdur:2 q:42.89 aq:43.01 tex:12693 mv:14220 misc:3015 imb:540 pmb:965 smb:2095 d:s ref:0 ;
in:168 out:169 type:b dur:2 cpbdur:2 q:42.93 aq:44.58 tex:9604 mv:11281 misc:2915 imb:183 pmb:953 smb:2464 d:- ref:0 ;
in:173 out:170 type:P dur:2 cpbdur:2 q:43.00 aq:41.86 tex:56792 mv:20283 misc:2509 imb:1609 pmb:898 smb:1093 d:s ref:0 ;
in:171 out:171 type:B dur:2 cpbdur:2 q:42.97 aq:43.51 tex:19273 mv:16273 misc:3142 imb:386 pmb:1211 smb:2003 d:s ref:0 ;
in:170 out:172 type:b dur:2 cpbdur:2 q:42.96 aq:44.61 tex:9360 mv:10312 misc:2696 imb:201 pmb:848 smb:2551 d:s ref:0 ;
in:172 out:173 type:b dur:2 cpbdur:2 q:42.99 aq:45.16 tex:8342 mv:9777 misc:2561 imb:174 pmb:820 smb:2606 d:- ref:0 ;
in:177 out:174 type:P dur:2 cpbdur:2 q:43.03 aq:42.04 tex:55927 mv:19671 misc:2682 imb:1459 pmb:892 smb:1249 d:s ref:0 ;
in:175 out:175 type:B dur:2 cpbdur:2 q:43.01 aq:43.71 tex:19118 mv:16416 misc:3122 imb:315 pmb:1255 smb:2030 d:s ref:0 ;
in:174 out:176 type:b dur:2 cpbdur:2 q:43.01 aq:45.16 tex:8820 mv:9949 misc:2623 imb:170 pmb:860 smb:2570 d:s ref:0 ;
in:176 out:177 type:b dur:2 cpbdur:2 q:43.02 aq:45.57 tex:9420 mv:9554 misc:2610 imb:148 pmb:894 smb:2558 d:- ref:0 ;
in:181 out:178 type:P dur:2 cpbdur:2 q:43.18 aq:42.32 tex:53309 mv:18901 misc:2630 imb:1374 pmb:863 smb:1363 d:s ref:0 ;
in:179 out:179 type:B dur:2 cpbdur:2 q:43.10 aq:43.72 tex:17015 mv:15256 misc:3105 imb:251 pmb:1210 smb:2139 d:t ref:0 ;
in:178 out:180 type:b dur:2 cpbdur:2 q:43.07 aq:45.48 tex:8898 mv:9278 misc:2480 imb:135 pmb:821 smb:2644 d:s ref:0 ;
in:180 out:181 type:b dur:2 cpbdur:2 q:43.14 aq:45.54 tex:7670 mv:8214 misc:2508 imb:117 pmb:773 smb:2710 d:- ref:0 ;
in:185 out:182 type:P dur:2 cpbdur:2 q:43.52 aq:42.44 tex:53332 mv:18723 misc:2817 imb:1402 pmb:872 smb:1326 d:s ref:0 ;
in:183 out:183 type:B dur:2 cpbdur:2 q:43.35 aq:44.18 tex:16518 mv:14894 misc:3108 imb:232 pmb:1197 smb:2171 d:t ref:0 ;
in:182 out:184 type:b dur:2 cpbdur:2 q:43.26 aq:45.90 tex:6503 mv:8131 misc:2358 imb:93 pmb:750 smb:2757 d:s ref:0 ;
in:184 out:185 type:b dur:2 cpbdur:2 q:43.44 aq:45.24 tex:7084 mv:8087 misc:2493 imb:90 pmb:776 smb:2734 d:- ref:0 ;
in:189 out:186 type:P dur:2 cpbdur:2 q:43.66 aq:42.29 tex:49054 mv:17928 misc:2890 imb:1349 pmb:817 smb:1434 d:s ref:0 ;
in:187 out:187 type:B dur:2 cpbdur:2 q:43.59 aq:44.53 tex:16971 mv:14204 misc:3113 imb:246 pmb:1165 smb:2189 d:t ref:0 ;
in:186 out:188 type:b dur:2 cpbdur:2 q:43.56 aq:46.51 tex:5949 mv:7672 misc:2459 imb:65 pmb:766 smb:2769 d:s ref:0 ;
in:188 out:189 type:b dur:2 cpbdur:2 q:43.63 aq:46.41 tex:7344 mv:7446 misc:2346 imb:83 pmb:728 smb:2789 d:- ref:0 ;
in:193 out:190 type:P dur:2 cpbdur:2 q:43.79 aq:42.40 tex:48584 mv:18230 misc:2626 imb:1459 pmb:795 smb:1346 d:s ref:0 ;
in:191 out:191 type:B dur:2 cpbdur:2 q:43.73 aq:44.82 tex:16576 mv:13423 misc:2985 imb:256 pmb:1089 smb:2255 d:t ref:0 ;
in:190 out:192 type:b dur:2 cpbdur:2 q:43.69 aq:46.94 tex:7673 mv:7975 misc:2336 imb:108 pmb:763 smb:2729 d:s ref:0 ;
in:192 out:193 type:b dur:2 cpbdur:2 q:43.76 aq:46.13 tex:7325 mv:7515 misc:2280 imb:116 pmb:699 smb:2785 d:- ref:0 ;
in:197 out:194 type:P dur:2 cpbdur:2 q:43.84 aq:42.91 tex:48258 mv:17593 misc:2773 imb:1331 pmb:799 smb:1470 d:s ref:0 ;
in:195 out:195 type:B dur:2 cpbdur:2 q:43.82 aq:45.11 tex:17183 mv:13282 misc:2943 imb:213 pmb:1151 smb:2236 d:t ref:0 ;
in:194 out:196 type:b dur:2 cpbdur:2 q:43.80 aq:46.32 tex:7967 mv:7545 misc:2232 imb:94 pmb:723 smb:2783 d:s ref:0 ;
in:196 out:197 type:b dur:2 cpbdur:2 q:43.83 aq:46.59 tex:7474 mv:7665 misc:2293 imb:81 pmb:738 smb:2781 d:- ref:0 ;
in:201 out:198 type:P dur:2 cpbdur:2 q:43.86 aq:43.17 tex:48906 mv:17870 misc:2776 imb:1327 pmb:822 smb:1451 d:s ref:0 ;
in:199 out:199 type:B dur:2 cpbdur:2 q:43.85 aq:44.80 tex:16072 mv:14109 misc:3043 imb:219 pmb:1173 smb:2208 d:t ref:0 ;
in:198 out:200 type:b dur:2 cpbdur:2 q:43.85 aq:46.46 tex:7433 mv:7755 misc:2372 imb:86 pmb:737 smb:2777 d:s ref:0 ;
in:200 out:201 type:b dur:2 cpbdur:2 q:43.86 aq:46.59 tex:6445 mv:7644 misc:2407 imb:75 pmb:742 smb:2783 d:- ref:0 ;
in:205 out:202 type:P dur:2 cpbdur:2 q:43.87 aq:43.27 tex:47966 mv:18607 misc:2707 imb:1355 pmb:878 smb:1367 d:s ref:0 ;
in:203 out:203 type:B dur:2 cpbdur:2 q:43.87 aq:44.96 tex:16345 mv:13863 misc:3120 imb:217 pmb:1227 smb:2156 d:t ref:0 ;
in:202 out:204 type:b dur:2 cpbdur:2 q:43.86 aq:46.20 tex:7219 mv:8093 misc:2464 imb:90 pmb:771 smb:2739 d:s ref:0 ;
in:204 out:205 type:b dur:2 cpbdur:2 q:43.87 aq:46.65 tex:7486 mv:8302 misc:2508 imb:92 pmb:770 smb:2738 d:- ref:0 ;
in:209 out:206 type:P dur:2 cpbdur:2 q:43.82 aq:43.45 tex:49876 mv:19650 misc:2594 imb:1330 pmb:908 smb:1362 d:s ref:0 ;
in:207 out:207 type:B dur:2 cpbdur:2 q:43.85 aq:44.65 tex:16403 mv:14137 misc:3020 imb:215 pmb:1223 smb:2162 d:t ref:0 ;
in:206 out:208 type:b dur:2 cpbdur:2 q:43.86 aq:46.11 tex:7327 mv:7787 misc:2494 imb:79 pmb:748 smb:2773 d:s ref:0 ;
in:208 out:209 type:b dur:2 cpbdur:2 q:43.83 aq:45.52 tex:6220 mv:7385 misc:2555 imb:72 pmb:745 smb:2783 d:- ref:0 ;
in:213 out:210 type:P dur:2 cpbdur:2 q:43.75 aq:43.30 tex:50702 mv:18794 misc:2752 imb:1324 pmb:906 smb:1370 d:s ref:0 w:5,31,1,5,32,0,31,4 ;
in:211 out:211 type:B dur:2 cpbdur:2 q:43.79 aq:44.95 tex:14709 mv:14066 misc:3137 imb:199 pmb:1191 smb:2210 d:t ref:0 ;
in:210 out:212 type:b dur:2 cpbdur:2 q:43.80 aq:46.44 tex:6514 mv:7228 misc:2362 imb:91 pmb:662 smb:2847 d:s ref:0 ;
in:212 out:213 type:b dur:2 cpbdur:2 q:43.77 aq:46.65 tex:6043 mv:7233 misc:2412 imb:57 pmb:717 smb:2826 d:- ref:0 ;
in:217 out:214 type:P dur:2 cpbdur:2 q:43.69 aq:43.18 tex:49045 mv:19606 misc:2685 imb:1272 pmb:948 smb:1380 d:s ref:0 ;
in:215 out:215 type:B dur:2 cpbdur:2 q:43.72 aq:44.94 tex:14496 mv:13585 misc:3087 imb:175 pmb:1152 smb:2273 d:t ref:0 ;
in:214 out:216 type:b dur:2 cpbdur:2 q:43.74 aq:46.72 tex:5937 mv:6567 misc:2368 imb:59 pmb:672 smb:2869 d:s ref:0 ;
in:216 out:217 type:b dur:2 cpbdur:2 q:43.70 aq:46.59 tex:5387 mv:6270 misc:2303 imb:46 pmb:633 smb:2921 d:- ref:0 ;
in:221 out:218 type:P dur:2 cpbdur:2 q:43.64 aq:43.07 tex:48369 mv:19158 misc:2737 imb:1188 pmb:1008 smb:1404 d:s ref:0 ;
in:219 out:219 type:B dur:2 cpbdur:2 q:43.66 aq:45.40 tex:13385 mv:12896 misc:3015 imb:122 pmb:1151 smb:2327 d:t ref:0 ;
in:218 out:220 type:b dur:2 cpbdur:2 q:43.68 aq:46.97 tex:5949 mv:6118 misc:2309 imb:35 pmb:652 smb:2913 d:s ref:0 ;
in:220 out:221 type:b dur:2 cpbdur:2 q:43.65 aq:46.88 tex:5295 mv:5678 misc:2251 imb:34 pmb:613 smb:2953 d:- ref:0 ;
in:225 out:222 type:P dur:2 cpbdur:2 q:43.60 aq:43.20 tex:47242 mv:19404 misc:2770 imb:1152 pmb:1024 smb:1424 d:s ref:0 ;
in:223 out:223 type:B dur:2 cpbdur:2 q:43.62 aq:45.08 tex:12889 mv:13015 misc:3008 imb:103 pmb:1157 smb:2340 d:t ref:0 ;
in:222 out:224 type:b dur:2 cpbdur:2 q:43.63 aq:46.74 tex:5183 mv:5556 misc:2189 imb:34 pmb:573 smb:2993 d:s ref:0 ;
in:224 out:225 type:b dur:2 cpbdur:2 q:43.61 aq:46.97 tex:4908 mv:6062 misc:2230 imb:33 pmb:591 smb:2976 d:- ref:0 ;
in:229 out:226 type:P dur:2 cpbdur:2 q:43.57 aq:43.13 tex:49791 mv:19623 misc:2818 imb:1208 pmb:983 smb:1409 d:s ref:0 ;
in:227 out:227 type:B dur:2 cpbdur:2 q:43.59 aq:45.03 tex:13459 mv:12798 misc:3007 imb:129 pmb:1099 smb:2372 d:t ref:0 ;
in:226 out:228 type:b dur:2 cpbdur:2 q:43.60 aq:46.95 tex:4344 mv:5739 misc:2189 imb:30 pmb:574 smb:2996 d:s ref:0 ;
in:228 out:229 type:b dur:2 cpbdur:2 q:43.58 aq:46.82 tex:5300 mv:5420 misc:2152 imb:41 pmb:574 smb:2985 d:- ref:0 ;
in:233 out:230 type:P dur:2 cpbdur:2 q:43.53 aq:43.05 tex:48821 mv:19346 misc:2897 imb:1198 pmb:1028 smb:1374 d:s ref:0 ;
in:231 out:231 type:B dur:2 cpbdur:2 q:43.55 aq:44.77 tex:11814 mv:12464 misc:3026 imb:102 pmb:1111 smb:2387 d:t ref:0 ;
in:230 out:232 type:b dur:2 cpbdur:2 q:43.56 aq:46.30 tex:4705 mv:5429 misc:2178 imb:39 pmb:542 smb:3019 d:s ref:0 ;
in:232 out:233 type:b dur:2 cpbdur:2 q:43.54 aq:46.56 tex:4425 mv:5383 misc:2176 imb:35 pmb:558 smb:3007 d:- ref:0 ;
in:237 out:234 type:P dur:2 cpbdur:2 q:43.51 aq:43.01 tex:51949 mv:20322 misc:2769 imb:1248 pmb:1095 smb:1257 d:s ref:0 ;
in:235 out:235 type:B dur:2 cpbdur:2 q:43.52 aq:44.89 tex:14141 mv:13519 misc:2972 imb:165 pmb:1169 smb:2266 d:t ref:0 ;
in:234 out:236 type:b dur:2 cpbdur:2 q:43.53 aq:45.92 tex:5648 mv:5939 misc:2205 imb:111 pmb:554 smb:2935 d:s ref:0 ;
in:236 out:237 type:b dur:2 cpbdur:2 q:43.51 aq:46.25 tex:6604 mv:6663 misc:2317 imb:80 pmb:677 smb:2843 d:- ref:0 ;
in:241 out:238 type:P dur:2 cpbdur:2 q:43.47 aq:42.97 tex:51541 mv:20539 misc:2800 imb:1346 pmb:1049 smb:1205 d:s ref:0 ;
in:239 out:239 type:B dur:2 cpbdur:2 q:43.49 aq:44.58 tex:14194 mv:13712 misc:3222 imb:184 pmb:1207 smb:2209 d:t ref:0 ;
in:238 out:240 type:b dur:2 cpbdur:2 q:43.50 aq:46.27 tex:5790 mv:6415 misc:2427 imb:75 pmb:670 smb:2855 d:s ref:0 ;
in:240 out:241 type:b dur:2 cpbdur:2 q:43.48 aq:45.41 tex:5373 mv:6098 misc:2401 imb:98 pmb:600 smb:2902 d:- ref:0 ;
in:245 out:242 type:P dur:2 cpbdur:2 q:43.42 aq:42.96 tex:54173 mv:21589 misc:2630 imb:1369 pmb:1087 smb:1144 d:s ref:0 ;
in:243 out:243 type:B dur:2 cpbdur:2 q:43.44 aq:44.51 tex:14850 mv:14573 misc:3177 imb:193 pmb:1200 smb:2207 d:t ref:0 ;
in:242 out:244 type:b dur:2 cpbdur:2 q:43.45 aq:45.73 tex:6372 mv:6488 misc:2428 imb:113 pmb:603 smb:2884 d:s ref:0 ;
in:244 out:245 type:b dur:2 cpbdur:2 q:43.43 aq:45.80 tex:5816 mv:6278 misc:2330 imb:102 pmb:591 smb:2907 d:- ref:0 ;
in:249 out:246 type:P dur:2 cpbdur:2 q:43.36 aq:42.60 tex:54654 mv:21276 misc:2710 imb:1345 pmb:1099 smb:1156 d:s ref:0 ;
in:247 out:247 type:B dur:2 cpbdur:2 q:43.39 aq:44.73 tex:13169 mv:13550 misc:3129 imb:122 pmb:1190 smb:2288 d:t ref:0 ;
in:246 out:248 type:b dur:2 cpbdur:2 q:43.40 aq:46.72 tex:4474 mv:5436 misc:2162 imb:33 pmb:569 smb:2998 d:s ref:0 ;
in:248 out:249 type:b dur:2 cpbdur:2 q:43.37 aq:46.30 tex:4435 mv:4630 misc:2055 imb:27 pmb:509 smb:3064 d:- ref:0 ;
in:253 out:250 type:P dur:2 cpbdur:2 q:43.32 aq:42.69 tex:52938 mv:20745 misc:2877 imb:1221 pmb:1106 smb:1273 d:s ref:0 ;
in:251 out:251 type:B dur:2 cpbdur:2 q:43.34 aq:45.06 tex:13583 mv:13529 misc:3064 imb:131 pmb:1167 smb:2302 d:t ref:0 ;
in:250 out:252 type:b dur:2 cpbdur:2 q:43.35 aq:46.79 tex:4430 mv:5473 misc:2209 imb:22 pmb:560 smb:3018 d:s ref:0 ;
in:252 out:253 type:b dur:2 cpbdur:2 q:43.33 aq:46.37 tex:4902 mv:5361 misc:2185 imb:30 pmb:569 smb:3001 d:- ref:0 ;
in:257 out:254 type:P dur:2 cpbdur:2 q:43.26 aq:42.75 tex:53133 mv:20921 misc:2810 imb:1262 pmb:1081 smb:1257 d:s ref:0 ;
in:255 out:255 type:B dur:2 cpbdur:2 q:43.29 aq:45.10 tex:14238 mv:13520 misc:2994 imb:119 pmb:1164 smb:2317 d:t ref:0 ;
in:254 out:256 type:b dur:2 cpbdur:2 q:43.31 aq:46.58 tex:5005 mv:5235 misc:2112 imb:33 pmb:528 smb:3039 d:s ref:0 ;
in:256 out:257 type:b dur:2 cpbdur:2 q:43.27 aq:46.48 tex:5149 mv:5468 misc:2199 imb:39 pmb:574 smb:2987 d:- ref:0 ;
in:261 out:258 type:P dur:2 cpbdur:2 q:43.21 aq:42.41 tex:50732 mv:21272 misc:2860 imb:1180 pmb:1156 smb:1264 d:s ref:0 ;
in:259 out:259 type:B dur:2 cpbdur:2 q:43.23 aq:44.59 tex:14467 mv:13440 misc:2981 imb:154 pmb:1137 smb:2309 d:t ref:0 ;
in:258 out:260 type:b dur:2 cpbdur:2 q:43.24 aq:46.61 tex:5771 mv:5869 misc:2216 imb:46 pmb:621 smb:2933 d:s ref:0 ;
in:260 out:261 type:b dur:2 cpbdur:2 q:43.22 aq:46.75 tex:5608 mv:6316 misc:2188 imb:32 pmb:623 smb:2945 d:- ref:0 ;
in:265 out:262 type:P dur:2 cpbdur:2 q:43.17 aq:42.85 tex:53344 mv:20752 misc:2800 imb:1176 pmb:1125 smb:1299 d:s ref:0 ;
in:263 out:263 type:B dur:2 cpbdur:2 q:43.19 aq:44.46 tex:14740 mv:13926 misc:2990 imb:163 pmb:1162 smb:2275 d:t ref:0 ;
in:262 out:264 type:b dur:2 cpbdur:2 q:43.20 aq:46.27 tex:6294 mv:6667 misc:2239 imb:52 pmb:635 smb:2913 d:s ref:0 ;
in:264 out:265 type:b dur:2 cpbdur:2 q:43.18 aq:45.81 tex:5717 mv:6241 misc:2266 imb:45 pmb:623 smb:2932 d:- ref:0 ;
in:269 out:266 type:P dur:2 cpbdur:2 q:43.14 aq:42.74 tex:54510 mv:21136 misc:2858 imb:1260 pmb:1100 smb:1240 d:s ref:0 ;
in:267 out:267 type:B dur:2 cpbdur:2 q:43.16 aq:44.85 tex:13867 mv:13764 misc:3129 imb:144 pmb:1139 smb:2317 d:t ref:0 ;
in:266 out:268 type:b dur:2 cpbdur:2 q:43.16 aq:46.43 tex:5603 mv:5947 misc:2250 imb:42 pmb:614 smb:2944 d:s ref:0 ;
in:268 out:269 type:b dur:2 cpbdur:2 q:43.15 aq:46.56 tex:5030 mv:5881 misc:2073 imb:41 pmb:564 smb:2995 d:- ref:0 ;
in:273 out:270 type:P dur:2 cpbdur:2 q:43.11 aq:42.26 tex:53402 mv:21476 misc:2738 imb:1305 pmb:1137 smb:1158 d:s ref:0 ;
in:271 out:271 type:B dur:2 cpbdur:2 q:43.12 aq:44.72 tex:13245 mv:13529 misc:3122 imb:147 pmb:1139 smb:2314 d:t ref:0 ;
in:270 out:272 type:b dur:2 cpbdur:2 q:43.13 aq:46.10 tex:5456 mv:5789 misc:2227 imb:63 pmb:574 smb:2963 d:s ref:0 ;
in:272 out:273 type:b dur:2 cpbdur:2 q:43.12 aq:46.17 tex:4952 mv:5999 misc:2145 imb:41 pmb:574 smb:2985 d:- ref:0 ;
in:277 out:274 type:P dur:2 cpbdur:2 q:43.06 aq:42.47 tex:51943 mv:21042 misc:2863 imb:1231 pmb:1106 smb:1263 d:s ref:0 ;
in:275 out:275 type:B dur:2 cpbdur:2 q:43.08 aq:44.56 tex:13471 mv:13605 misc:3116 imb:126 pmb:1152 smb:2322 d:t ref:0 ;
in:274 out:276 type:b dur:2 cpbdur:2 q:43.09 aq:46.35 tex:5883 mv:6160 misc:2245 imb:50 pmb:584 smb:2966 d:s ref:0 ;
in:276 out:277 type:b dur:2 cpbdur:2 q:43.07 aq:46.40 tex:5595 mv:6328 misc:2205 imb:47 pmb:604 smb:2949 d:- ref:0 ;
in:281 out:278 type:P dur:2 cpbdur:2 q:42.99 aq:42.27 tex:52965 mv:20684 misc:2847 imb:1249 pmb:1095 smb:1256 d:s ref:0 ;
in:279 out:279 type:B dur:2 cpbdur:2 q:43.02 aq:44.83 tex:14299 mv:13297 misc:3012 imb:140 pmb:1140 smb:2320 d:t ref:0 ;
in:278 out:280 type:b dur:2 cpbdur:2 q:43.04 aq:46.47 tex:5293 mv:6342 misc:2165 imb:47 pmb:575 smb:2978 d:s ref:0 ;
in:280 out:281 type:b dur:2 cpbdur:2 q:43.01 aq:46.00 tex:5106 mv:5710 misc:2112 imb:35 pmb:571 smb:2994 d:- ref:0 ;
in:285 out:282 type:P dur:2 cpbdur:2 q:42.94 aq:42.42 tex:52051 mv:20830 misc:2831 imb:1233 pmb:1118 smb:1249 d:s ref:0 ;
in:283 out:283 type:B dur:2 cpbdur:2 q:42.97 aq:44.44 tex:13575 mv:13112 misc:3121 imb:132 pmb:1119 smb:2349 d:t ref:0 ;
in:282 out:284 type:b dur:2 cpbdur:2 q:42.98 aq:45.78 tex:5738 mv:6440 misc:2246 imb:43 pmb:625 smb:2932 d:s ref:0 ;
in:284 out:285 type:b dur:2 cpbdur:2 q:42.96 aq:46.30 tex:5015 mv:6067 misc:2222 imb:36 pmb:614 smb:2950 d:- ref:0 ;
in:289 out:286 type:P dur:2 cpbdur:2 q:42.91 aq:42.04 tex:50861 mv:20090 misc:2905 imb:1203 pmb:1081 smb:1316 d:s ref:0 ;
in:287 out:287 type:B dur:2 cpbdur:2 q:42.93 aq:44.80 tex:14372 mv:12760 misc:2980 imb:132 pmb:1121 smb:2347 d:t ref:0 ;
in:286 out:288 type:b dur:2 cpbdur:2 q:42.94 aq:45.80 tex:5102 mv:6171 misc:2095 imb:45 pmb:573 smb:2982 d:s ref:0 ;
in:288 out:289 type:b dur:2 cpbdur:2 q:42.92 aq:46.32 tex:4968 mv:5709 misc:2163 imb:37 pmb:571 smb:2992 d:- ref:0 ;
in:293 out:290 type:P dur:2 cpbdur:2 q:42.88 aq:42.10 tex:52333 mv:20126 misc:2837 imb:1195 pmb:1098 smb:1307 d:s ref:0 ;
in:291 out:291 type:B dur:2 cpbdur:2 q:42.89 aq:43.66 tex:13589 mv:12810 misc:3081 imb:138 pmb:1084 smb:2378 d:t ref:0 ;
in:290 out:292 type:b dur:2 cpbdur:2 q:42.90 aq:46.15 tex:5336 mv:5592 misc:2216 imb:54 pmb:559 smb:2987 d:s ref:0 ;
in:292 out:293 type:b dur:2 cpbdur:2 q:42.88 aq:45.77 tex:5196 mv:5698 misc:2090 imb:47 pmb:575 smb:2978 d:- ref:0 ;
in:297 out:294 type:P dur:2 cpbdur:2 q:42.84 aq:42.01 tex:51208 mv:19620 misc:2956 imb:1183 pmb:1039 smb:1378 d:s ref:0 ;
in:295 out:295 type:B dur:2 cpbdur:2 q:42.86 aq:44.12 tex:13693 mv:12895 misc:3044 imb:130 pmb:1095 smb:2375 d:t ref:0 ;
